Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),,True RA,True DEC
2026-07-11,10:56:39.332,4.4283297029323876e-05,-43.537601470947266,-118.46578979492188,402.8080139160156,417.23004150390625,-14.422027587890625,,3.1094589233398438,-133.8601531982422,0.9111166596412659,8.45666217803955,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.62255859375,44.720794677734375,19.449594497680664,26.08127212524414,0,10,0,0,2026-07-11T14:56:39.332Z,300.57000732421875,42.93000030517578,0,0,,0.5957812264434817,44.03469167624122
2026-07-11,10:56:40.344,4.399986573844217e-05,-43.565486907958984,-118.4956283569336,400.04931640625,417.23004150390625,-17.18072509765625,,3.1094589233398438,-159.4654083251953,0.904876708984375,8.3987455368042,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.62255859375,44.718406677246094,19.449588775634766,26.081266403198242,0,10,0,0,2026-07-11T14:56:40.344Z,300.6199951171875,43,0,0,,0.6017773339029534,44.08413138116742
2026-07-11,10:56:41.356,4.4045526010449976e-05,-43.56098175048828,-118.49263000488281,400.3262634277344,417.23004150390625,-16.903778076171875,,3.1094589233398438,-156.89488220214844,0.9055031538009644,8.404559135437012,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.62255859375,44.71602249145508,19.449583053588867,26.081260681152344,0,10,0,0,2026-07-11T14:56:41.356Z,300.6600036621094,43.040000915527344,0,0,,0.6051812071556563,44.12052960287457
2026-07-11,10:56:42.357,4.4294105464359745e-05,-43.53654098510742,-118.46542358398438,402.84197998046875,417.23004150390625,-14.3880615234375,,3.1094589233398438,-133.54489135742188,0.9111934900283813,8.457375526428223,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.62255859375,44.7136344909668,19.449575424194336,26.081253051757812,0,10,0,0,2026-07-11T14:56:42.357Z,300.75,43.119998931884766,0,0,,0.6115933046410783,44.20031433233363
2026-07-11,10:56:43.357,4.440253906068392e-05,-43.52592086791992,-118.45525360107422,403.7862548828125,417.23004150390625,-13.44378662109375,,3.1094589233398438,-124.78047180175781,0.9133293628692627,8.47719955444336,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.6225280761719,44.71125030517578,19.449569702148438,26.081247329711914,0,10,0,0,2026-07-11T14:56:43.357Z,300.8699951171875,43.18000030517578,0,0,,0.6158199800160072,44.297607849245686
2026-07-11,10:56:44.368,4.422694837558083e-05,-43.543128967285156,-118.4716796875,402.26177978515625,417.23004150390625,-14.96826171875,,3.1094589233398438,-138.9300994873047,0.9098811149597168,8.445194244384766,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.6225280761719,44.7088623046875,19.44956398010254,26.081241607666016,0,10,0,0,2026-07-11T14:56:44.368Z,300.9200134277344,43.220001220703125,0,0,,0.6191279416069835,44.34090694223394
2026-07-11,10:56:45.377,4.4098091166233644e-05,-43.55580139160156,-118.48545837402344,400.98724365234375,417.23004150390625,-16.2427978515625,,3.1094589233398438,-150.75990295410156,0.9069982171058655,8.418436050415039,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.6225280761719,44.706478118896484,19.449556350708008,26.081233978271484,0,10,0,0,2026-07-11T14:56:45.377Z,301.0400085449219,43.279998779296875,0,0,,0.6233987309671253,44.43791789351955
2026-07-11,10:56:46.379,4.3974036088911816e-05,-43.56803512573242,-118.49861907958984,399.77392578125,417.23004150390625,-17.45611572265625,,3.1094589233398438,-162.02149963378906,0.9042537808418274,8.392963409423828,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.6225280761719,44.7040901184082,19.44955062866211,26.081228256225586,0,10,0,0,2026-07-11T14:56:46.379Z,301.1000061035156,43.29999923706055,0,0,,0.6247642087798269,44.48452598533716
2026-07-11,10:56:47.380,4.389242531033233e-05,-43.57610321044922,-118.50410461425781,399.2695617675781,417.23004150390625,-17.960479736328125,,3.1094589233398438,-166.70281982421875,0.9031129479408264,8.38237476348877,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.6225280761719,44.70170211791992,19.449542999267578,26.081220626831055,0,10,0,0,2026-07-11T14:56:47.380Z,301.2200012207031,43.36000061035156,0,0,,0.6290728982153729,44.58129209617968
2026-07-11,10:56:48.382,4.418052776600234e-05,-43.547691345214844,-118.47554016113281,401.9044189453125,417.23004150390625,-15.32562255859375,,3.1094589233398438,-142.24700927734375,0.9090728163719177,8.437691688537598,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.62249755859375,44.699317932128906,19.44953727722168,26.081214904785156,0,10,0,0,2026-07-11T14:56:48.382Z,301.3399963378906,43.400001525878906,0,0,,0.6315648855942031,44.674295940325756
2026-07-11,10:56:49.389,4.403755156090483e-05,-43.561767578125,-118.49295043945312,400.2965087890625,417.23004150390625,-16.93353271484375,,3.1094589233398438,-157.17105102539062,0.9054358601570129,8.403934478759766,6.088603549869731e-05,0,0.6666666865348816,55,121.3448715209961,-7.834986686706543,315.62249755859375,44.696929931640625,19.44953155517578,26.081209182739258,0,10,0,0,2026-07-11T14:56:49.389Z,301.3999938964844,43.43000030517578,0,0,,0.6338823539050906,44.722544070303854
